,url,date,source,context,main,detail,agreement
226,https://x.com/novermberrain__/status/1759990647707316402?s=20,2024-02-21,X,아니 나 욕 진짜 안하는데(?) 맥북 살 때 너무 비싸서 엄청 열받았나보다 ㅋㅋ,분노,불만,65.0
227,https://x.com/_zzzzz222/status/1760151538507645149?s=20,2024-02-21,X,"개감동인 거 자기가 쓰고 있던 우산 나 주고
자기가 비 맞아가면서 뒤집어준 거야
진심 감동 먹었음",기쁨,감동,100.0
228,https://x.com/cxxt/status/1759889135295488119?s=20,2024-02-20,X,필요할 때 망설임 없이 후원금 보낼 수 있는 돈 많은 선량한 사람 되고 싶다.,욕망,욕심,100.0
229,https://x.com/Lord_Textholic/status/1760099218285547899?s=20,2024-02-21,X,내가 당했으니 남들도 당해야 한다는 저 쓰레기 같은 사고는 진짜 사라지질 않는다.,분노,불쾌,15.0
230,https://x.com/7riday/status/1759805213396078684?s=20,2024-02-20,X,여자의사가 증가해서 (노동시간이 감축되었고) 그래서 의대증원을 한다라는건 진짜 신박한 개소리다.,분노,불쾌,15.0
231,https://x.com/uwuett/status/1759935894180786348?s=20,2024-02-20,X,티모시랑 만난 팬 그리고 그 모습 사진으로 남기는 티모시 아버지까지 모두 기분 좋아보여서 가슴이 매우 따뜻해짐 ..,사랑,다정함,30.0
232,https://x.com/loknnk/status/1760096423578919420?s=20,2024-02-21,X,나도 샌프란갈때 암트렉 탔었는데 아직도 나랑 엄마 둘다 여행최고의 선택이었다고 맨날 말해... ,기쁨,만족감,100.0
233,https://x.com/aeyoaeyo11/status/1759942559160500352?s=20,2024-02-20,X,"비비가 리무진서비스에서 마릴린먼로 노래 부르는데 진짜 너무 잘함…
말로 설명할 수 없는 정말 타고난 영역 같음ㅋㅋ",기쁨,감동,35.0
234,https://x.com/nihongowacaran/status/1759830859916697610?s=20,2024-02-20,X,"16년을 함께 산 고양이를 저번주에 떠나보냈습니다만, 이렇게 괴로울 줄 몰랐습니다.",슬픔,그리움,65.0
235,https://x.com/nihongowacaran/status/1759830990292418933?s=20,2024-02-20,X,이 아이를 내가 지금껏 제대로 예뻐해준 게 맞을까?'라는 생각에 불안해졌습니다.,두려움,걱정,80.0
236,https://x.com/imsonotblue/status/1759847697983660261?s=20,2024-02-20,X,민주주의의 후퇴를 이야기 하는데 고문을 기준으로 들이대는 놈들과 우린 표대결을 하고 있는거임 한국 민주주의 난이도 극악이다 진짜,싫어함(상태),답답함,15.0
237,https://x.com/imsonotblue/status/1759800562500202617?s=20,2024-02-20,X,유튜브에선 조회수 쫙 빨아먹으려고 사람 하나 담그려고 작정하고 이강인 까고 있는데 이선균배우 일 겪고도 배운게 하나도 없네,분노,불쾌,60.0
238,https://x.com/gcda_v/status/1759928120290030076?s=20,2024-02-20,X,"마지막 강지원 표정 왠지 모르게 뭉클함 . . .
그동안 겪었던 모든 서사가 다 지나가잖아",슬픔,감동,30.0
239,https://x.com/S46thorpH99WaTY/status/1759525412743606499?s=20,2024-02-19,X,"2년전 이맘때쯤 cpa준비한답시고 시간과 돈을 쏟아부으면서도 성과가 안나와서 괴로웠다
어디 아무도 날 모르는 외국시골마을로 도망치고싶단 마음만 가득했다",두려움,위축감,20.0
240,https://x.com/__m00p/status/1759807085850870254?s=20,2024-02-20,X,"솔직히 바랐어요 됐으면 좋겠다고 생각했는데
안 된 이후로 제 머릿속이 너무 혼란스러웠어요",슬픔,허망,20.0
241,https://x.com/season__22/status/1759918883522400426?s=20,2024-02-20,X,"키도 주집착 캐릭터 너무 좋았다고 하네
탐라 트친들이 환장하는데에는 다 이유가 있다",기쁨,공감,30.0
242,https://x.com/pxdxing/status/1760179195630760309?s=20,2024-02-21,X,"이제는 걍 본인이 쁘띠한걸 좋아하고
즐기는거 같아서보면너무행복햐짐",사랑,다정함,35.0
243,https://x.com/mari_thelove_/status/1758522071674659008?s=20,2024-02-17,X,진짜 내가 최근에 본 환연 댓글 중에 젤 어이없음,싫어함(상태),답답함,25.0
244,https://x.com/kiki_jwjay/status/1760234028656132539?s=20,2024-02-21,X,"몇년 째 매번 같은 일로 언제까지 이렇게
팬들이 빈정상하고 속상하고 서운해야하나요
하나부터 열까지 우리를 얼마나 무시하는지는 알겠네요",분노,원망,20.0
245,https://x.com/jin386628/status/1760260014638526683?s=20,2024-02-21,X,"대설주의보. 강원도는 대설특보.
징글징글한 눈.❄️❄️
눈 치운다고 고생하겠다. 😮‍💨😮‍💨",두려움,걱정,30.0
246,https://x.com/manso9885/status/1760135768901824972?s=20,2024-02-21,X,"친구의 결혼식에 참가하려고 귀국.
빛나는 우정에 눈물이 😢 
이런 친구 다들 있으시죠..",기쁨,감동,100.0
247,https://x.com/vvvewww/status/1760272712277352813?s=20,2024-02-21,X,"안볼이유가없습니다. 눈이 즐겁고귀가 즐겁습니다 아름다움.
이 현음을. 꼭 영화관 사운드로 들어줘야합니다.. 온몸에소름이돋습니다",기쁨,만족감,70.0
248,https://x.com/5665zzz/status/1760256474859860376?s=20,2024-02-21,X,베릴 선수랑 굉장히 많이 만나는것 같은데 만날때마다 항상 재밌었고 좋은 자극제라고 해야되나? 그런게 됐었어가지고.,기쁨,고마움,33.33333333333333
249,https://x.com/efntsi/status/1760149866096070700?s=20,2024-02-21,X,교수님이 포폴 웹사이트 구경하시고 해준 말씀이 너무 와닿고 존경스러움…ㅁㅊ ㅠㅠ감격스러워,기쁨,고마움,70.0
250,https://x.com/Barbarakiki/status/1760316542913589298?s=20,2024-02-21,X,귀엽고 맨날 촐싹 오도방정 떠는 거 너무 좋음,사랑,매력적,70.0
251,https://x.com/deeplovehalf/status/1760218989803045215?s=20,2024-02-21,X,진짜 사랑했는데 돌아보니 놀라울정도로 이젠 관심 없어진 것들을 보면 기분이 이상하다,슬픔,허망,80.0
252,https://x.com/blue_8dd7fe/status/1760457665808052600?s=20,2024-02-22,X,눈 많이 와서 엄청 예뻐 오늘 학교 가면 또 겨울왕국이겠다 사진 많이 찍어야지,욕망,기대감,33.33333333333333
253,https://x.com/Ina_drama/status/1760516270557217014?s=20,2024-02-22,X,"굿'이라는게 이정도로 트렌디해질 수 있구나..
오랫만에 영화값이 전혀 아깝지 않은 영화
이정도로 소름돋고 만족한 적은 아가씨 이후로 처음임",기쁨,만족감,100.0
254,https://x.com/IOETRT/status/1759960269831422258?s=20,2024-02-21,X,"막 엄청 무서운 건 아닌데 분위기가 무섭구..
진짜 개쫄보 아닌이상 영화관 제발 영화관으로 가..",두려움,공포,45.0
255,https://x.com/jinnn423/status/1759951727950692631?s=20,2024-02-20,X,검은 사제들 정도 무서움이긴 한데 갑툭튀 있고 보는내내 쫄렸음 ..,두려움,공포,60.0
256,https://x.com/pamiine/status/1760519443569152196?s=20,2024-02-22,X,러닝타임이 길다는 생각 못 할 정도로 몰입해서 봤고 한국에 존재하는 여러 이야기를 묶은 느낌이라 흥미있게 봄,기쁨,만족감,100.0
257,https://x.com/gtat1313/status/1760220793366307079?s=20,2024-02-21,X,첫 단체곡 넘넘 기대된다 ㅎㅎ 앞으로도 빛나는 노래들을 보여주길!!,욕망,기대감,100.0
258,https://x.com/_090430/status/1760574782960189595?s=20,2024-02-22,X,틈만나면 눈맞고 눈 밟고 눈 만지니 스트레스 받다가도 테라피 받는 기분..,기쁨,편안함,33.33333333333333
259,https://x.com/aeyoaeyo11/status/1760280536990515289?s=20,2024-02-21,X,"이런 볼썽사나운모습을…보여드리면 어떡하지…
주책같이…ㅠ",두려움,걱정,20.0
260,https://blog.naver.com/ji1_series/223352186968,2024-02-15,네이버 블로그,날씨가 많이 추워졌네요ㅠ 감기 조심하세요!,사랑,걱정,50.0
261,https://blog.naver.com/0youngee2_/223354166692,2024-02-15,네이버 블로그,진짜 개같다 이거에요,분노,날카로움,35.0
262,https://blog.naver.com/pureheal/223352749836,2024-02-15,네이버 블로그,오랜만에 핸들을 잡고 엑셀을 밟으려니 여간 긴장되는게 아니더라고요.,두려움,걱정,70.0
263,https://blog.naver.com/celllina95/223354079228,2024-02-15,네이버 블로그,새로도 출시 전에 먹어보규.. 술쟁이는 행복햐,기쁨,만족감,65.0
264,https://blog.naver.com/pino1102/223354112859,2024-02-15,네이버 블로그,첫째 태어난지 얼마 안된 것 같은데 두살 터울 신생아가 태어나기를 기다리는 중이라서 설레면서도 긴장 되네요.,기쁨,기대감,30.0
265,https://blog.naver.com/danji20_23/223354221381,2024-02-15,네이버 블로그,센스 있게 안에는 미니약과가 하나씩 들어있어서 흐뭇한 웃음이 나왔어요,기쁨,만족감,100.0
266,https://blog.naver.com/gooyaaa/223352176175,2024-02-13,네이버 블로그,티모시 샬라메가 주인공으로 나오는데 잘생겨서 영화보는 내내 즐거웠어요,기쁨,만족감,70.0
267,https://blog.naver.com/sian9631/223355036706,2024-02-16,네이버 블로그,진짜 학교가서 공부 할 생각하면 벌써부터 짜증나,싫어함(상태),싫증,35.0
268,https://blog.naver.com/yeseuldp/223353665719,2024-02-15,네이버 블로그,저는 미용실 갈 때마다 그냥 기분이 좋더라구요!,기쁨,즐거움,60.0
269,https://blog.naver.com/rokrok835/223268515460,2023-01-18,네이버 블로그,라면 먹는 곳이 모두 야외테이블이라 오늘 추운 날씨가 정말 야속하더라는 ㅠㅜ,싫어함(상태),불편함,15.0
270,https://blog.naver.com/akmae/223310120089,2024-01-03,네이버 블로그,"그냥 보는 내내 자기 이익을 위해 행동하는 사람들, 무책임한 사람들 때문에 화가 났다.",분노,불쾌,80.0
271,https://blog.naver.com/mh528sk417/223349719810,2024-02-01,네이버 블로그,마취할 때 너무 참으면서 울어가지고 불쌍ㅜ,사랑,동정(슬픔),70.0
272,https://blog.naver.com/ianechan/223312066988,2024-01-04,네이버 블로그,아들 때에는 군생활이 보람되고 고달프지 않았으면 좋겠다.,욕망,기대감,45.0
273,https://blog.naver.com/grooo01/223320464575,2024-01-12,네이버 블로그,"군사반란을 진압할 수도, 전두광을 잡을 수도 저지할 수도 있는 기회가 여러번 있었지만 기회를 놓치게 만들어버린 사람들을 보면서 진짜진짜 열받고 안타깝더라구요",분노,원망,30.0
274,https://blog.naver.com/beans0007/223327623113,2024-01-19,네이버 블로그,이날 나온 띠부씰이 너무 안 귀여워서 짜증났...,욕망,불만,20.0
275,https://blog.naver.com/muk_girl/223356080372,2024-02-17,네이버 블로그,맛있는 반찬과 함께 하니 기분이 다 좋았다,기쁨,만족감,65.0
276,https://blog.naver.com/777eks/223355038526,2024-02-16,네이버 블로그,그런 와중에 오늘 난 하루 종일 스토어에 올릴 상품 하나 찾는 게 왜 이렇게 막막한 건지 답답하고 걱정이 되었다,싫어함(상태),답답함,60.0
277,https://blog.naver.com/wlstngl/223210139308,2023-09-13,네이버 블로그,벌겋게 익은 얼굴 보면서 맴찢이었어요ㅋㅋ,사랑,동정(슬픔),65.0
278,https://blog.naver.com/aruu1104/223355107701,2024-02-16,네이버 블로그,헤어 말고도 메이크업도 했는데 계란형은 대부분 잘어울린다고 해서 살짝 짜증났다^^..,싫어함(상태),불쾌,35.0
279,https://blog.naver.com/chjfish/223354337772,2024-02-15,네이버 블로그,그런데 오전에도 심상치 않던 날씨는 점점 더 안좋아졌고 내가 생각했던 것과는 너무 딴판인 물속 세상을 만들어 버렸다. 급기야 비까지 내리기 시작했고 너무 추워서 빨리 돌아가고 싶은 마음 뿐이었다.,두려움,초조함,25.0
280,https://blog.naver.com/bubble1223/223355269980,2024-02-16,네이버 블로그,"남편과 둘이서 일 년에 두세 번씩 꼭 오던 곳인데, 5년 만에 애랑도 같이 오니 뭔가 기분이 이상합니다",기쁨,반가움,16.666666666666664
281,https://blog.naver.com/innocenthy/223355042236,2024-02-16,네이버 블로그,엄마께 잘해주지 못한거 짜증낸거 하고싶은게 너무 많고 같이 여행도 가고싶지만 거동이 자유롭지 못해서 늘 아쉅고 미안하고 내 마음한켠에 짐이였다,수치심,미안함,45.0
282,https://blog.naver.com/hahahohohihihehe_/223355293887,2024-02-16,네이버 블로그,앞에 작은 핸드백에 인형을 주렁주렁 달고 가시는 한 아주머니의 모습에 짜증이 사라지고 웃음이 났다.,사랑,즐거움,25.0
283,https://blog.naver.com/juumg/223355040940,2024-02-16,네이버 블로그,오빠한테 생일선물로 얻어냈던 스와로브스키인데 갑자기 뚝 하고 끊겨버림 이게 먼일이야,싫어함(상태),난처함,30.0
284,https://blog.naver.com/dbdb333_/223355040693,2024-02-16,네이버 블로그,여차저차 준비 끝나면 수술실 들어가기까지 기다린다 우리는 방이 안빠져서 간호데스크 앞에서 대기했는데 불편하고 힘들긴 했음,싫어함(상태),불편함,100.0
285,https://blog.naver.com/enhancement2525/223355047470,2024-02-16,네이버 블로그,저녁때 미적분 문제를 푸는데 별로 안 풀리니까 정말 짜증이 났다.,싫어함(상태),답답함,30.0
286,https://blog.naver.com/g00dm0rn1n9/223355062716,2024-02-16,네이버 블로그,"2년전까지만 해도 20대 초반까지 내 또래라고 여겨졌는데, 이젠 20대 초반도 고등학생마냥 나이 차이 많이 나는 사람들로 느껴져요.",슬픔,허망,50.0
287,https://blog.naver.com/never_say_never_/223355062469,2024-02-16,네이버 블로그,일주일동안 죽먹다가 다른 장치 끼워줘서 드디어 고기를 먹음 너무나 행복했음!!,기쁨,만족감,55.00000000000001
288,https://blog.naver.com/yny5882/223355006589,2024-02-15,네이버 블로그,잠을 어떻게 잤는지 모르겠다.,싫어함(상태),불편함,15.0
289,https://blog.naver.com/bandalkh/223355113856,2024-02-16,네이버 블로그,날씨도 넘 좋아서 대박 신남~!~!,기쁨,신명남,80.0
290,https://blog.naver.com/0117488/223355109822,2024-02-16,네이버 블로그,"남들은 수술 후 당일 귀가도 할 수 있다는데 나만 유독 유별난 사람이 된 거 같아 속상하고, 짜증도 났다.",슬픔,억울함,25.0
291,https://blog.naver.com/jwjin_1122/223293302625,2023-12-15,네이버 블로그,진짜진짜진짜 화나고 짜증났..,분노,불쾌,70.0
292,https://blog.naver.com/seohyen3047/223355278490,2024-02-16,네이버 블로그,동생 꺼랑 두 녀석 데려왔는데 동생도 귀엽다구 좋아해줘서 내 기분도 넘넘 좋았다,기쁨,만족감,60.0
293,https://blog.naver.com/december__14th/223356881389,2024-02-17,네이버 블로그,아직 2월이 열흘 넘게 남았지만 부쩍 봄이 다가온 게 느껴진다,기쁨,기대감,66.66666666666666
294,https://blog.naver.com/kyungmin030227/223299876443,2023-12-21,네이버 블로그,오늘 하루종일 울적했어,슬픔,무기력,100.0
295,https://blog.naver.com/ksohpc/223355233194,2024-02-16,네이버 블로그,그런데 막상 탈모가 발생하니까 기분이 좋지 않았다,슬픔,수치심,20.0
296,https://blog.naver.com/huison311/223355234453,2024-02-16,네이버 블로그,나는 옳고 너는 그르다 생각하니 화가 났다.,분노,불쾌,60.0
297,https://blog.naver.com/tlsrkdud23/223355224398,2024-02-16,네이버 블로그,동생이 태어난다고 해서 너희들을 사랑하는 마음은 변함없을 거야,사랑,귀중함,65.0
298,https://blog.naver.com/lee_hvewning2/223354793098,2024-02-15,네이버 블로그,얼굴도 모르고 이름도 모르고 나보다 나이가 적은지 나이가 많은지 알지도 못하는데. 왜 반말을 깝니까?,분노,불쾌,15.0
299,https://blog.naver.com/wlstjs7134/223355293668,2024-02-16,네이버 블로그,음..탕후루 처음 먹어봤는데 내 스타일은 아니였오..ㅠ,욕망,불만,15.0
300,https://blog.naver.com/wj5454/223355292383,2024-02-16,네이버 블로그,아니 저번엔 넘 달게 느껴졌는데 왜케 맛있니...,기쁨,만족감,100.0
301,https://blog.naver.com/mustang10004/223355303124,2024-02-16,네이버 블로그,시누이는 졸업 선물로 아이패드 사달라는 소리 하는데 짜증이 확 나더라구요,분노,불쾌,20.0
302,https://blog.naver.com/htdpdi25/223355300244,2024-02-16,네이버 블로그,그러나 그들의 모습을 보며 무표정한 사람들의 무관심에 짜증이 났어요,미움(상대방),비위상함,25.0
303,https://blog.naver.com/aa__jjeong/223358143718,2024-02-19,네이버 블로그,진짜 기대 많이 했는데 너무 아쉬웠다ㅠ,욕망,아쉬움,100.0
304,https://blog.naver.com/dazziryuzzi/223358141875,2024-02-19,네이버 블로그,갑자기 모자뒤집어 써 가지고 앞머리 가르마타지고 개느끼해서 짜증나,분노,불쾌,30.0
305,https://blog.naver.com/peyeyeyey/223356880501,2024-02-17,네이버 블로그,옛날에 먹던 그 맛이 아님 ㅠㅠ 힝,욕망,아쉬움,50.0
306,https://blog.naver.com/qkqhwldnjs/223356084110,2024-02-17,네이버 블로그,둘이 얘기하면서 걸으니깐 여행 온 기분이었다,기쁨,즐거움,55.00000000000001
307,https://blog.naver.com/bo-ok/223355009754,2024-02-15,네이버 블로그,말 끝나지도 않았는데 네~~~하고 장난스럽게 끊어,미움(상대방),반감,40.0
308,https://blog.naver.com/wunderlimlim/223355001728,2024-02-15,네이버 블로그,이 대단한 프로들이 최근 도쿄에서 연주도 마치고 왔는데 왜 이런거지?,욕망,궁금함,35.0
309,https://blog.naver.com/gim09876/223354000845,2024-02-15,네이버 블로그,아니 회장님? 임원회의는 왜 불참하셨어요?,미움(상대방),반감,20.0
310,https://blog.naver.com/cloud_at/223356322532,2024-02-17,네이버 블로그,아 오늘 모의고사날인데 이제일어남 아죽고싶다,수치심,죄책감,30.0
311,https://blog.naver.com/jyn463100/223358642174,2024-02-19,네이버 블로그,하루이틀 장사하는것도 아닌데 다음에 가고싶어도 안갈거같네요.,미움(상대방),냉담,45.0
312,https://blog.naver.com/into0801/223358507933,2024-02-19,네이버 블로그,먼저 포트폴리오랑 이력서 보내도 되는지 물어봤을때 ㅇㅋ 하고 언제부터 출퇴근 가능한지 물어볼때는 고마웠는데 채용일정이 아니라고 쌩까는거는 뭐지…? ,분노,불쾌,30.0
313,https://blog.naver.com/pinks1230/223354331062,2024-02-15,네이버 블로그,소화시킬 겸 코노도 와줬다 오랜만에 지르는거 불렀는데 혼자 신나서 어깨춤 췄음,기쁨,신명남,65.0
314,https://blog.naver.com/nevermindcaf/223357210603,2024-02-18,네이버 블로그,블로그 이웃의 뽐뿌로 <아씨두리안>을 보다 2회 중간쯤까지 가서 멘탈이 찢어지며 ‘이게 뭐 하는 지랄인가?’ 싶은 생각에 쿠팡플레이를 껐다.,싫어함(상태),싫증,60.0
315,https://blog.naver.com/2s2y6369/223356713519,2024-02-17,네이버 블로그,친구가 온다고 함! 오옙! 짝꿍 델고 부리나케 내려감!!!!,기쁨,반가움,70.0
316,https://blog.naver.com/mydream93/223356726687,2024-02-17,네이버 블로그,"동기들, 심지어 남편도 회사에서 승승장구하는데 왜 나는 이러고있나",슬픔,허망,65.0
317,https://blog.naver.com/taeaeri/223318039450,1905-07-16,네이버 블로그,동네방네 소문 내려다가 2번째 들어와서 놔준 간호사 언니 때문에 참는다 진짜 ㅠ,싫어함(상태),답답함,10.0
318,https://blog.naver.com/gracepdh6/223348615076,2024-02-08,네이버 블로그,오전에 헬스 조지고 메성집 오는 길에 물떡 호떡 조지기 플랜 미쳐씀 둘이서 저거 먹으면서 걸어가는데 괜히 학생 때 생각나구 구냥 찐행복💗,기쁨,만족감,60.0
319,https://blog.naver.com/220121_bs/223352644321,2024-02-13,네이버 블로그,근데 우린 저녁을 왜이렇게 많이 먹은거야..?​​,싫어함(상태),난처함,25.0
320,https://blog.naver.com/justonepage/223357590254,2024-02-18,네이버 블로그,마트에서 새로 나온 제로 펫 음료가 너무 맛있어서 내편이랑 나눠 마시려고 네병이나 샀는데 알고보니 당 덩어리 였던 것...,싫어함(상태),난처함,25.0
321,https://blog.naver.com/loveyj9787/223357868605,2024-02-19,네이버 블로그,아니… 밥해주고 자기는 컨디션이 안좋다며 나가는게..어딧어…,싫어함(상태),난처함,33.33333333333333
322,https://blog.naver.com/friend-70/223350882515,2024-02-12,네이버 블로그,"어이구, 가진 사람의 여유 좀 보소 나는 평생 내 자식 하나 없어. 자식 이야기만 들어도 부럽기만 하네",미움(상대방),시기심,100.0
323,https://blog.naver.com/gyumi01/223292914223,2023-12-14,네이버 블로그,근무 일지 쓰려다가 뜻밖의 선물을 봐서 그런지 기분이 되게 몽글몽글 좋았엉,기쁨,감동,80.0
324,https://blog.naver.com/chul_hee1129/223340729207,2024-02-01,네이버 블로그,어서 빨리 나아서 아기 안아주러 가고 싶네요. ^^,사랑,기대감,50.0
325,https://blog.naver.com/iikkukku/223335179809,2024-01-27,네이버 블로그,좋고 행복한 시간은 짧다고 하는데 육아 황금기는 짧아도 너~~~무 짧다.,욕망,아쉬움,100.0
326,https://blog.naver.com/blooming_hm/223309911250,2024-01-02,네이버 블로그,그럼 나는 40대 실업자되는 거라 불안해 죽겠다,두려움,초조함,80.0
327,https://blog.naver.com/golol/223354857076,2024-02-15,네이버 블로그,그렇지만 이렇게 가격이 오른 코인이나 주식을 보면 속이상한다..,슬픔,후회,30.0
328,https://blog.naver.com/sor02da/223339608172,2024-01-31,네이버 블로그,그리고 내 생일! 이렇게 레터링까지 박힌 케이크를 받을줄이야!,기쁨,감동,80.0
329,https://blog.naver.com/sweet_cabin/223351815983,2024-02-13,네이버 블로그,"상차림비를 4인비용을 냈는데, 반찬이 하나만 나왔다. 옆에 3명은 2개던데?? 바뀐건가 싶었고 기분이 나빴다.",분노,불쾌,15.0
330,https://blog.naver.com/dbwls811/223357025215,2024-02-18,네이버 블로그,100일도안된 아기꺼 한복이 있다는게 놀랍다,중립,놀람,66.66666666666666
331,https://blog.naver.com/hi_june/223324653307,1905-07-16,네이버 블로그,나도 나름 열심히 살았는데 여전히 저 밑바닥에서 올라오지를 못하는 거 같다.,슬픔,절망,60.0
332,https://blog.naver.com/ddong9baby/223317284563,2024-01-09,네이버 블로그,"오늘 검사 결과가 좋았고, 이대로라면 8차까지만 하고 항암은 끝낼 수 있을 것 같다고 했다!!! ",기쁨,기대감,45.0
333,https://blog.naver.com/noonoo0833/223301603206,2023-12-24,네이버 블로그,잘만 물던 쪽쪽이를 하루 아침에 거부하니 엄마는 당황스럽다,중립,놀람,45.0
334,https://blog.naver.com/wdhosuk/223314815030,2024-01-07,네이버 블로그,요즘 집 넘 좋아서 집에서 냥이랑 열심히 놀았는데 아저씨 덕분에 나와서 멜번거리 걸으니까 또 좋다,기쁨,즐거움,70.0
335,https://blog.naver.com/kgy9607/223321273917,2024-01-13,네이버 블로그,아기 보통 잘때도 된 시간이었는데 왜 이렇게 또 난리인건지 애 마음을 정말 알고싶다 ㅠㅠ,슬픔,고통,15.0
336,https://blog.naver.com/brainy0721/223305571148,2023-12-28,네이버 블로그,아이가 나를 이렇게 원할 날이 얼마나 더 남았겠냐 싶다가도 이런 날이면 진짜 그냥 사라지고 싶어진다.,슬픔,무기력,60.0
337,https://blog.naver.com/ny486444/223208736619,2023-09-12,네이버 블로그,엄마 배아파서 엎어져 있는데 이러디마.........,싫어함(상태),난처함,16.666666666666664
338,https://blog.naver.com/infoflow/223306135786,2023-12-29,네이버 블로그,신생아때가 그리울 때도 있지만 요즘은 하는 짓이 귀여워 또다른 행복을 느끼는 중이다.,사랑,귀중함,60.0
339,https://blog.naver.com/hyunmi890914/223183852090,2023-08-15,네이버 블로그,아침부터 짜증이 한가득이었는데 남편의 서프라이즈 덕분에 기분 좋게 잠들었다~~!,기쁨,감동,45.0
340,https://blog.naver.com/g1nee89/223091498715,2023-05-02,네이버 블로그,그렇게 뭐.. 드라마틱하게 바뀌진 않았지만.. 그래도 엄마는 미디어 조금이나마 안보여주고 신나게 놀았다는 뿌듯함이 남았다는 점 ,기쁨,만족감,50.0
341,https://blog.naver.com/pipi_alone/222927795041,2022-11-13,네이버 블로그,맘에 안 드는 거 투성이라 '쟤는 왜 저렇게 일을 하지?' 싶은 생각들이 계속 들어가지고 나의 심기가 매우 불편하다.,싫어함(상태),불편함,25.0
342,https://blog.naver.com/gks9095/222960317197,2022-12-19,네이버 블로그,의무로 주어진 블챌은 괜히 귀찮고 하기싫어서 안했는데 막상 끝나니까 블로그에 일상 올리고 싶은 나..,욕망,욕심,65.0
343,https://blog.naver.com/slashgogo/223115694563,2023-05-03,네이버 블로그,침대 위에서 돌아다니다가 내 배 위에 올라와 앉기도 하고 눈 코 입 귀 이마 무릎을 만지면서 말도 하고 그냥 빨리 재우고 쉬고 싶은데 이런 행동들을 보면 그저 미소만 나온다,사랑,귀중함,45.0
344,https://blog.naver.com/hongkey92/223357519823,2024-02-18,네이버 블로그,"연휴 이틀이 다 주말에 겹쳐져 있었는데 왜 대체 공휴일은 하루만 주는거야. 부족해, 주말 상관없이 설 연휴 3일 다 완벽하게 보장해 줘.",욕망,불만,70.0
345,https://blog.naver.com/papertailor/222908092125,2022-10-23,네이버 블로그,근데.... 왜 안맞아 ㅜㅜㅜㅜㅜ 아침일찍 나온 사람 기운빠지게,슬픔,허망,20.0
346,https://blog.naver.com/jju831/222919939833,2022-11-04,네이버 블로그,저번에 혈관이 육안으로도 팽팽해보였는데 이번에는 왜 괜찮지??,두려움,놀람,50.0
347,https://blog.naver.com/sonamux_x/222908449101,2022-10-23,네이버 블로그,계절학기 있었으며 좋겠고요 재수강하면 죽을게요,욕망,욕심,45.0
348,https://blog.naver.com/ima11/222871745021,2022-09-11,네이버 블로그,이제 곧 초등학교 고학년인데 어쩌지 ㅋㅋ,두려움,걱정,80.0
349,https://blog.naver.com/syn0902/223345182178,2024-02-05,네이버 블로그,"한 그릇에 2,200원밖에 안하는 가성비 맛집 회전초밥집이었는데, 둘이서 6만원 먹은거 실화냐고 ^^......",수치심,부끄러움,50.0
350,https://blog.naver.com/dlwltn1344/223359457903,2024-02-02,네이버 블로그,아니 설거지를 하는데 찬물밖에 안나오는거 실화...?,싫어함(상태),불편함,20.0
351,https://blog.naver.com/qkfhs1025/222901254288,2022-10-16,네이버 블로그,불만 여기저기서 터져 나올 줄 알았다 내가ㅋㅋㅋ,미움(상대방),냉담,15.0
352,https://blog.naver.com/thddmsdud55/222879555115,2022-09-02,네이버 블로그,술안주로 먹태는 너무 좋잖아~~달려보자고~~~~,기쁨,즐거움,70.0
353,https://blog.naver.com/pinkyjm/222945579977,2022-12-04,네이버 블로그,진짜 갓잇은 언제 먹어도 너무너무너무너무너무 맛있닷,기쁨,만족감,80.0
354,https://blog.naver.com/kk02ev2/223361044569,2024-02-21,네이버 블로그,아가들. 왜 벌써 어린이가 됐어 왜 벌써 뛰어다녀!!!!,사랑,놀람,35.0
355,https://blog.naver.com/haemin17/223361045789,2024-02-21,네이버 블로그,"20살 때 겨울수련회가 생생한데 나 왜 벌써 25살이지,,,?ㅋㅋㅋㅋ",슬픔,그리움,40.0
356,https://blog.naver.com/1029mm/223361077430,2024-02-21,네이버 블로그,딸 보여주려고 찍은 건데 이렇게 좋아하다니 찍길 잘했네ㅋㅋㅋㅋㅋ,기쁨,만족감,50.0
357,https://blog.naver.com/yehayou/223360055637,2024-02-02,네이버 블로그,엄마가 서프라이즈 한다구 시켜둔 꽃다발 배송을 내가 받았따...?,싫어함(상태),난처함,16.666666666666664
358,https://blog.naver.com/jm97946/223360018498,2024-02-02,네이버 블로그,할머니 이젠 편하시면 된거에요 안녕..,슬픔,그리움,65.0
359,https://x.com/iooojuqbb/status/1759920126869360917?s=20,2024-02-22,X,얜 진짜 먼나라이웃나라 수준의 앎을 갖고 쳐나대는 윤서인 하위호환이라 걍 모든 발화가 중딩수준이네 ㅋㅋㅋ,미움(상대방),경멸,70.0
360,https://x.com/shp8992/status/1748830437110370520?s=20,2024-02-22,X,인간쓰레기 인간기생충 인간구더기 씹새끼 개후래자식놈들!,미움(상대방),경멸,35.0
361,https://x.com/CherryDubu/status/1747928981096235026?s=20,2024-02-22,X,역사를 대가리가 아니라 똥구멍으로 배워처먹으신 분 같네요,미움(상대방),경멸,80.0
